'Elapsed time','ECG ECG'
3.228,-0.052
3.230,-0.054
3.232,-0.053
3.234,-0.051
3.236,-0.046
3.238,-0.040
3.240,-0.035
3.242,-0.032
3.244,-0.033
3.246,-0.037
3.248,-0.043
3.250,-0.050
3.252,-0.055
3.254,-0.058
3.256,-0.058
3.258,-0.055
3.260,-0.052
3.262,-0.049
3.264,-0.046
3.266,-0.043
3.268,-0.040
3.270,-0.039
3.272,-0.038
3.274,-0.039
3.276,-0.041
3.278,-0.043
3.280,-0.044
3.282,-0.043
3.284,-0.040
3.286,-0.037
3.288,-0.032
3.290,-0.028
3.292,-0.025
3.294,-0.023
3.296,-0.022
3.298,-0.022
3.300,-0.022
3.302,-0.021
3.304,-0.019
3.306,-0.015
3.308,-0.012
3.310,-0.009
3.312,-0.008
3.314,-0.010
3.316,-0.014
3.318,-0.019
3.320,-0.023
3.322,-0.026
3.324,-0.027
3.326,-0.027
3.328,-0.026
3.330,-0.025
3.332,-0.025
3.334,-0.025
3.336,-0.025
3.338,-0.024
3.340,-0.023
3.342,-0.021
3.344,-0.020
3.346,-0.019
3.348,-0.020
3.350,-0.023
3.352,-0.026
3.354,-0.030
3.356,-0.033
3.358,-0.036
3.360,-0.038
3.362,-0.039
3.364,-0.038
3.366,-0.037
3.368,-0.035
3.370,-0.032
3.372,-0.028
3.374,-0.024
3.376,-0.019
3.378,-0.014
3.380,-0.010
3.382,-0.006
3.384,-0.003
3.386,0.000
3.388,0.003
3.390,0.006
3.392,0.008
3.394,0.008
3.396,0.006
3.398,0.003
3.400,-0.001
3.402,-0.003
3.404,-0.001
3.406,0.003
3.408,0.011
3.410,0.020
3.412,0.029
3.414,0.036
3.416,0.040
3.418,0.040
3.420,0.037
3.422,0.030
3.424,0.020
3.426,0.009
3.428,-0.003
3.430,-0.014
3.432,-0.023
3.434,-0.029
3.436,-0.033
3.438,-0.036
3.440,-0.039
3.442,-0.044
3.444,-0.049
3.446,-0.053
3.448,-0.056
3.450,-0.055
3.452,-0.053
3.454,-0.050
3.456,-0.049
3.458,-0.050
3.460,-0.054
3.462,-0.060
3.464,-0.065
3.466,-0.069
3.468,-0.069
3.470,-0.067
3.472,-0.063
3.474,-0.060
3.476,-0.057
3.478,-0.057
3.480,-0.059
3.482,-0.062
3.484,-0.066
3.486,-0.069
3.488,-0.069
3.490,-0.067
3.492,-0.059
3.494,-0.047
3.496,-0.030
3.498,-0.009
3.500,0.013
3.502,0.036
3.504,0.057
3.506,0.073
3.508,0.085
3.510,0.092
3.512,0.098
3.514,0.107
3.516,0.124
3.518,0.150
3.520,0.185
3.522,0.222
3.524,0.252
3.526,0.267
3.528,0.262
3.530,0.234
3.532,0.189
3.534,0.132
3.536,0.070
3.538,0.010
3.540,-0.042
3.542,-0.085
3.544,-0.113
3.546,-0.127
3.548,-0.126
3.550,-0.114
3.552,-0.095
3.554,-0.074
3.556,-0.055
3.558,-0.040
3.560,-0.030
3.562,-0.024
3.564,-0.022
3.566,-0.024
3.568,-0.028
3.570,-0.034
3.572,-0.040
3.574,-0.044
3.576,-0.047
3.578,-0.050
3.580,-0.052
3.582,-0.053
3.584,-0.055
3.586,-0.055
3.588,-0.053
3.590,-0.048
3.592,-0.042
3.594,-0.035
3.596,-0.029
3.598,-0.025
3.600,-0.025
3.602,-0.027
3.604,-0.030
3.606,-0.033
3.608,-0.034
3.610,-0.032
3.612,-0.028
3.614,-0.023
3.616,-0.018
3.618,-0.015
3.620,-0.014
3.622,-0.015
3.624,-0.017
3.626,-0.019
3.628,-0.021
3.630,-0.023
3.632,-0.024
3.634,-0.025
3.636,-0.025
3.638,-0.024
3.640,-0.024
3.642,-0.024
3.644,-0.024
3.646,-0.024
3.648,-0.025
3.650,-0.024
3.652,-0.022
3.654,-0.019
3.656,-0.016
3.658,-0.012
3.660,-0.009
3.662,-0.006
3.664,-0.003
3.666,-0.000
3.668,0.001
3.670,0.002
3.672,0.001
3.674,0.000
3.676,-0.002
3.678,-0.004
3.680,-0.006
3.682,-0.007
3.684,-0.006
3.686,-0.004
3.688,0.001
3.690,0.007
3.692,0.014
3.694,0.022
3.696,0.028
3.698,0.033
3.700,0.036
3.702,0.037
3.704,0.039
3.706,0.043
3.708,0.048
3.710,0.054
3.712,0.060
3.714,0.064
3.716,0.066
3.718,0.068
3.720,0.069
3.722,0.072
3.724,0.076
3.726,0.081
3.728,0.087
3.730,0.092
3.732,0.099
3.734,0.106
3.736,0.114
3.738,0.122
3.740,0.130
3.742,0.137
3.744,0.142
3.746,0.144
3.748,0.145
3.750,0.144
3.752,0.144
3.754,0.144
3.756,0.146
3.758,0.150
3.760,0.155
3.762,0.160
3.764,0.165
3.766,0.168
3.768,0.169
3.770,0.167
3.772,0.161
3.774,0.152
3.776,0.141
3.778,0.129
3.780,0.117
3.782,0.107
3.784,0.098
3.786,0.089
3.788,0.080
3.790,0.071
3.792,0.061
3.794,0.050
3.796,0.040
3.798,0.030
3.800,0.021
3.802,0.012
3.804,0.003
3.806,-0.006
3.808,-0.015
3.810,-0.023
3.812,-0.030
3.814,-0.036
3.816,-0.040
3.818,-0.043
3.820,-0.046
3.822,-0.049
3.824,-0.052
3.826,-0.056
3.828,-0.060
3.830,-0.064
3.832,-0.067
3.834,-0.069
3.836,-0.071
3.838,-0.072
3.840,-0.073
3.842,-0.074
3.844,-0.075
3.846,-0.075
3.848,-0.075
3.850,-0.075
3.852,-0.075
3.854,-0.073
3.856,-0.072
3.858,-0.070
3.860,-0.069
3.862,-0.068
3.864,-0.069
3.866,-0.070
3.868,-0.070
3.870,-0.070
3.872,-0.069
3.874,-0.068
3.876,-0.066
3.878,-0.065
3.880,-0.064
3.882,-0.064
3.884,-0.064
3.886,-0.063
3.888,-0.061
3.890,-0.058
3.892,-0.055
3.894,-0.054
3.896,-0.055
3.898,-0.058
3.900,-0.060
3.902,-0.063
3.904,-0.064
3.906,-0.064
3.908,-0.063
3.910,-0.063
3.912,-0.063
3.914,-0.063
3.916,-0.061
3.918,-0.058
3.920,-0.054
3.922,-0.050
3.924,-0.046
3.926,-0.044
3.928,-0.043
3.930,-0.044
3.932,-0.045
3.934,-0.047
3.936,-0.049
3.938,-0.052
3.940,-0.054
3.942,-0.055
3.944,-0.055
3.946,-0.054
3.948,-0.053
3.950,-0.052
3.952,-0.054
3.954,-0.055
3.956,-0.057
3.958,-0.058
3.960,-0.057
3.962,-0.056
3.964,-0.055
3.966,-0.056
3.968,-0.058
3.970,-0.060
3.972,-0.063
3.974,-0.064
3.976,-0.065
3.978,-0.065
3.980,-0.066
3.982,-0.067
3.984,-0.070
3.986,-0.071
3.988,-0.069
3.990,-0.065
3.992,-0.057
3.994,-0.049
3.996,-0.042
3.998,-0.037
4.000,-0.036
4.002,-0.037
4.004,-0.038
4.006,-0.037
4.008,-0.034
4.010,-0.029
4.012,-0.024
4.014,-0.020
4.016,-0.018
4.018,-0.019
4.020,-0.022
4.022,-0.026
4.024,-0.029
4.026,-0.031
4.028,-0.031
4.030,-0.028
4.032,-0.022
4.034,-0.013
4.036,-0.003
4.038,0.009
4.040,0.019
4.042,0.025
4.044,0.027
4.046,0.023
4.048,0.013
4.050,0.000
4.052,-0.015
4.054,-0.029
4.056,-0.041
4.058,-0.048
4.060,-0.053
4.062,-0.055
4.064,-0.056
4.066,-0.059
4.068,-0.064
4.070,-0.070
4.072,-0.075
4.074,-0.078
4.076,-0.078
4.078,-0.076
4.080,-0.073
4.082,-0.072
4.084,-0.073
4.086,-0.074
4.088,-0.075
4.090,-0.075
4.092,-0.074
4.094,-0.072
4.096,-0.071
4.098,-0.072
4.100,-0.074
4.102,-0.076
4.104,-0.079
4.106,-0.082
4.108,-0.084
4.110,-0.085
4.112,-0.086
4.114,-0.084
4.116,-0.079
4.118,-0.070
4.120,-0.058
4.122,-0.042
4.124,-0.022
4.126,0.001
4.128,0.025
4.130,0.048
4.132,0.067
4.134,0.082
4.136,0.093
4.138,0.103
4.140,0.118
4.142,0.141
4.144,0.174
4.146,0.214
4.148,0.254
4.150,0.286
4.152,0.301
4.154,0.295
4.156,0.267
4.158,0.221
4.160,0.163
4.162,0.098
4.164,0.035
4.166,-0.021
4.168,-0.065
4.170,-0.095
4.172,-0.110
4.174,-0.110
4.176,-0.097
4.178,-0.077
4.180,-0.055
4.182,-0.036
4.184,-0.023
4.186,-0.019
4.188,-0.022
4.190,-0.031
4.192,-0.042
4.194,-0.052
4.196,-0.059
4.198,-0.061
4.200,-0.058
4.202,-0.054
4.204,-0.048
4.206,-0.045
4.208,-0.043
4.210,-0.044
4.212,-0.047
4.214,-0.049
4.216,-0.052
4.218,-0.054
4.220,-0.055
4.222,-0.056
4.224,-0.055
4.226,-0.055
4.228,-0.053
4.230,-0.052
4.232,-0.050
4.234,-0.048
4.236,-0.045
4.238,-0.042
4.240,-0.038
4.242,-0.035
4.244,-0.032
4.246,-0.031
4.248,-0.031
4.250,-0.033
4.252,-0.034
4.254,-0.034
4.256,-0.032
4.258,-0.028
4.260,-0.023
4.262,-0.018
4.264,-0.015
4.266,-0.013
4.268,-0.012
4.270,-0.010
4.272,-0.007
4.274,-0.003
4.276,0.002
4.278,0.006
4.280,0.008
4.282,0.008
4.284,0.005
4.286,0.001
4.288,-0.003
4.290,-0.006
4.292,-0.008
4.294,-0.007
4.296,-0.005
4.298,-0.001
4.300,0.003
4.302,0.006
4.304,0.009
4.306,0.013
4.308,0.017
4.310,0.022
4.312,0.027
4.314,0.031
4.316,0.032
4.318,0.030
4.320,0.026
4.322,0.023
4.324,0.022
4.326,0.024
4.328,0.029
4.330,0.036
4.332,0.043
4.334,0.049
4.336,0.055
4.338,0.059
4.340,0.063
4.342,0.067
4.344,0.072
4.346,0.077
4.348,0.082
4.350,0.088
4.352,0.094
4.354,0.100
4.356,0.108
4.358,0.117
4.360,0.126
4.362,0.134
4.364,0.141
4.366,0.146
4.368,0.149
4.370,0.152
4.372,0.154
4.374,0.156
4.376,0.158
4.378,0.161
4.380,0.164
4.382,0.167
4.384,0.168
4.386,0.169
4.388,0.169
4.390,0.167
4.392,0.163
4.394,0.160
4.396,0.156
4.398,0.153
4.400,0.150
4.402,0.149
4.404,0.147
4.406,0.144
4.408,0.138
4.410,0.128
4.412,0.116
4.414,0.102
4.416,0.087
4.418,0.072
4.420,0.057
4.422,0.043
4.424,0.031
4.426,0.020
4.428,0.011
4.430,0.004
4.432,-0.000
4.434,-0.004
4.436,-0.007
4.438,-0.012
4.440,-0.018
4.442,-0.025
4.444,-0.032
4.446,-0.038
4.448,-0.041
4.450,-0.042
4.452,-0.041
4.454,-0.039
4.456,-0.038
4.458,-0.039
4.460,-0.041
4.462,-0.045
4.464,-0.049
4.466,-0.053
4.468,-0.056
4.470,-0.058
4.472,-0.060
4.474,-0.061
4.476,-0.061
4.478,-0.060
4.480,-0.057
4.482,-0.053
4.484,-0.050
4.486,-0.047
4.488,-0.046
4.490,-0.046
4.492,-0.047
4.494,-0.048
4.496,-0.048
4.498,-0.047
4.500,-0.046
4.502,-0.045
4.504,-0.044
4.506,-0.043
4.508,-0.043
4.510,-0.044
4.512,-0.046
4.514,-0.049
4.516,-0.052
4.518,-0.055
4.520,-0.057
4.522,-0.059
4.524,-0.059
4.526,-0.058
4.528,-0.057
4.530,-0.055
4.532,-0.053
4.534,-0.051
4.536,-0.049
4.538,-0.046
4.540,-0.043
4.542,-0.039
4.544,-0.037
4.546,-0.037
4.548,-0.038
4.550,-0.040
4.552,-0.042
4.554,-0.045
4.556,-0.048
4.558,-0.051
4.560,-0.055
4.562,-0.058
4.564,-0.060
4.566,-0.060
4.568,-0.058
4.570,-0.054
4.572,-0.050
4.574,-0.048
4.576,-0.047
4.578,-0.047
4.580,-0.048
4.582,-0.049
4.584,-0.049
4.586,-0.049
4.588,-0.049
4.590,-0.050
4.592,-0.051
4.594,-0.051
4.596,-0.051
4.598,-0.050
4.600,-0.049
4.602,-0.049
4.604,-0.049
4.606,-0.051
4.608,-0.052
4.610,-0.054
4.612,-0.054
4.614,-0.053
4.616,-0.050
4.618,-0.046
4.620,-0.040
4.622,-0.034
4.624,-0.028
4.626,-0.024
4.628,-0.021
4.630,-0.020
4.632,-0.019
4.634,-0.017
4.636,-0.015
4.638,-0.012
4.640,-0.009
4.642,-0.007
4.644,-0.006
4.646,-0.006
4.648,-0.007
4.650,-0.008
4.652,-0.008
4.654,-0.008
4.656,-0.006
4.658,-0.001
4.660,0.006
4.662,0.015
4.664,0.024
4.666,0.031
4.668,0.036
4.670,0.037
4.672,0.033
4.674,0.026
4.676,0.014
4.678,0.000
4.680,-0.014
4.682,-0.028
4.684,-0.039
4.686,-0.048
4.688,-0.054
4.690,-0.058
4.692,-0.060
4.694,-0.062
4.696,-0.062
4.698,-0.061
4.700,-0.058
4.702,-0.055
4.704,-0.053
4.706,-0.053
4.708,-0.055
4.710,-0.060
4.712,-0.066
4.714,-0.070
4.716,-0.071
4.718,-0.069
4.720,-0.065
4.722,-0.059
4.724,-0.055
4.726,-0.052
4.728,-0.052
4.730,-0.054
4.732,-0.057
4.734,-0.061
4.736,-0.064
4.738,-0.067
4.740,-0.068
4.742,-0.067
4.744,-0.060
4.746,-0.047
4.748,-0.028
4.750,-0.003
4.752,0.024
4.754,0.050
4.756,0.072
4.758,0.087
4.760,0.096
4.762,0.102
4.764,0.111
4.766,0.127
4.768,0.155
4.770,0.194
4.772,0.238
4.774,0.278
4.776,0.306
4.778,0.313
4.780,0.298
4.782,0.262
4.784,0.211
4.786,0.152
4.788,0.089
4.790,0.029
4.792,-0.024
4.794,-0.066
4.796,-0.093
4.798,-0.103
4.800,-0.098
4.802,-0.082
4.804,-0.062
4.806,-0.044
4.808,-0.033
4.810,-0.029
4.812,-0.031
4.814,-0.037
4.816,-0.043
4.818,-0.048
4.820,-0.050
4.822,-0.051
4.824,-0.049
4.826,-0.047
4.828,-0.045
4.830,-0.043
4.832,-0.041
4.834,-0.040
4.836,-0.040
4.838,-0.039
4.840,-0.038
4.842,-0.037
4.844,-0.034
4.846,-0.031
4.848,-0.029
4.850,-0.027
4.852,-0.027
4.854,-0.029
4.856,-0.032
4.858,-0.035
4.860,-0.036
4.862,-0.036
4.864,-0.032
4.866,-0.027
4.868,-0.022
4.870,-0.019
4.872,-0.019
4.874,-0.023
4.876,-0.028
4.878,-0.034
4.880,-0.037
4.882,-0.037
4.884,-0.034
4.886,-0.029
4.888,-0.023
4.890,-0.018
4.892,-0.014
4.894,-0.012
4.896,-0.009
4.898,-0.007
4.900,-0.005
4.902,-0.003
4.904,-0.001
4.906,0.001
4.908,0.001
4.910,0.002
4.912,0.001
4.914,0.001
4.916,0.002
4.918,0.004
4.920,0.007
4.922,0.010
4.924,0.012
4.926,0.013
4.928,0.012
4.930,0.011
4.932,0.011
4.934,0.013
4.936,0.016
4.938,0.021
4.940,0.027
4.942,0.032
4.944,0.034
4.946,0.035
4.948,0.034
4.950,0.033
4.952,0.033
4.954,0.035
4.956,0.039
4.958,0.046
4.960,0.055
4.962,0.063
4.964,0.071
4.966,0.078
4.968,0.084
4.970,0.089
4.972,0.094
4.974,0.098
4.976,0.101
4.978,0.104
4.980,0.107
4.982,0.109
4.984,0.112
4.986,0.116
4.988,0.121
4.990,0.128
4.992,0.135
4.994,0.141
4.996,0.145
4.998,0.145
5.000,0.144
5.002,0.141
5.004,0.139
5.006,0.138
5.008,0.140
5.010,0.144
5.012,0.148
5.014,0.153
5.016,0.156
5.018,0.158
5.020,0.157
5.022,0.155
5.024,0.150
5.026,0.144
5.028,0.137
5.030,0.130
5.032,0.124
5.034,0.118
5.036,0.113
5.038,0.106
5.040,0.097
5.042,0.086
5.044,0.073
5.046,0.058
5.048,0.044
5.050,0.031
5.052,0.021
5.054,0.012
5.056,0.005
5.058,-0.003
5.060,-0.010
5.062,-0.016
5.064,-0.021
5.066,-0.023
5.068,-0.022
5.070,-0.021
5.072,-0.022
5.074,-0.025
5.076,-0.031
5.078,-0.039
5.080,-0.047
5.082,-0.053
5.084,-0.056
5.086,-0.056
5.088,-0.054
5.090,-0.053
5.092,-0.054
5.094,-0.058
5.096,-0.062
5.098,-0.066
5.100,-0.069
5.102,-0.070
5.104,-0.069
5.106,-0.069
5.108,-0.069
5.110,-0.070
5.112,-0.072
5.114,-0.073
5.116,-0.073
5.118,-0.070
5.120,-0.066
5.122,-0.063
5.124,-0.061
5.126,-0.061
5.128,-0.063
5.130,-0.064
5.132,-0.065
5.134,-0.064
5.136,-0.061
5.138,-0.059
5.140,-0.056
5.142,-0.055
5.144,-0.054
5.146,-0.053
5.148,-0.053
5.150,-0.053
5.152,-0.053
5.154,-0.053
5.156,-0.054
5.158,-0.055
5.160,-0.056
5.162,-0.056
5.164,-0.055
5.166,-0.055
5.168,-0.054
5.170,-0.053
5.172,-0.053
5.174,-0.053
5.176,-0.053
5.178,-0.053
5.180,-0.054
5.182,-0.056
5.184,-0.058
5.186,-0.060
5.188,-0.062
5.190,-0.062
5.192,-0.062
5.194,-0.060
5.196,-0.057
5.198,-0.053
5.200,-0.051
5.202,-0.050
5.204,-0.052
5.206,-0.056
5.208,-0.061
5.210,-0.064
5.212,-0.065
5.214,-0.063
5.216,-0.058
5.218,-0.052
5.220,-0.048
5.222,-0.044
5.224,-0.044
5.226,-0.045
5.228,-0.047
5.230,-0.048
5.232,-0.049
5.234,-0.048
5.236,-0.047
5.238,-0.046
5.240,-0.045
5.242,-0.046
5.244,-0.049
5.246,-0.052
5.248,-0.057
5.250,-0.061
5.252,-0.065
5.254,-0.069
5.256,-0.071
5.258,-0.071
5.260,-0.068
5.262,-0.062
5.264,-0.054
5.266,-0.044
5.268,-0.036
5.270,-0.029
5.272,-0.026
5.274,-0.024
5.276,-0.024
5.278,-0.024
5.280,-0.023
5.282,-0.020
5.284,-0.014
5.286,-0.008
5.288,-0.002
5.290,0.001
5.292,-0.001
5.294,-0.006
5.296,-0.012
5.298,-0.017
5.300,-0.017
5.302,-0.012
5.304,-0.002
5.306,0.011
5.308,0.022
5.310,0.030
5.312,0.034
5.314,0.034
5.316,0.029
5.318,0.021
5.320,0.009
5.322,-0.007
5.324,-0.023
5.326,-0.039
5.328,-0.052
5.330,-0.060
5.332,-0.064
5.334,-0.066
5.336,-0.066
5.338,-0.067
5.340,-0.067
5.342,-0.066
5.344,-0.064
5.346,-0.061
5.348,-0.057
5.350,-0.054
5.352,-0.054
5.354,-0.058
5.356,-0.063
5.358,-0.069
5.360,-0.072
5.362,-0.073
5.364,-0.070
5.366,-0.065
5.368,-0.061
5.370,-0.060
5.372,-0.061
5.374,-0.065
5.376,-0.069
5.378,-0.073
5.380,-0.075
5.382,-0.077
5.384,-0.078
5.386,-0.078
5.388,-0.074
5.390,-0.064
5.392,-0.048
5.394,-0.025
5.396,0.001
5.398,0.028
5.400,0.051
5.402,0.068
5.404,0.078
5.406,0.086
5.408,0.096
5.410,0.114
5.412,0.142
5.414,0.178
5.416,0.218
5.418,0.252
5.420,0.274
5.422,0.277
5.424,0.259
5.426,0.224
5.428,0.174
5.430,0.117
5.432,0.057
5.434,-0.001
5.436,-0.051
5.438,-0.090
5.440,-0.114
5.442,-0.122
5.444,-0.116
5.446,-0.098
5.448,-0.075
5.450,-0.053
5.452,-0.036
5.454,-0.027
5.456,-0.026
5.458,-0.031
5.460,-0.039
5.462,-0.046
5.464,-0.052
5.466,-0.054
5.468,-0.053
5.470,-0.050
5.472,-0.047
5.474,-0.045
5.476,-0.045
5.478,-0.046
5.480,-0.049
5.482,-0.051
5.484,-0.051
5.486,-0.050
5.488,-0.048
5.490,-0.045
5.492,-0.043
5.494,-0.042
5.496,-0.043
5.498,-0.044
5.500,-0.045
5.502,-0.045
5.504,-0.043
5.506,-0.040
5.508,-0.037
5.510,-0.033
5.512,-0.031
5.514,-0.027
5.516,-0.024
5.518,-0.021
5.520,-0.018
5.522,-0.016
5.524,-0.017
5.526,-0.018
5.528,-0.020
5.530,-0.022
5.532,-0.023
5.534,-0.023
5.536,-0.023
5.538,-0.022
5.540,-0.020
5.542,-0.019
5.544,-0.017
5.546,-0.015
5.548,-0.013
5.550,-0.011
5.552,-0.009
5.554,-0.006
5.556,-0.003
5.558,-0.001
5.560,0.002
5.562,0.003
5.564,0.004
5.566,0.004
5.568,0.004
5.570,0.004
5.572,0.005
5.574,0.006
5.576,0.008
5.578,0.010
5.580,0.013
5.582,0.017
5.584,0.022
5.586,0.028
5.588,0.035
5.590,0.041
5.592,0.047
5.594,0.051
5.596,0.053
5.598,0.054
5.600,0.055
5.602,0.057
5.604,0.059
5.606,0.063
5.608,0.068
5.610,0.073
5.612,0.079
5.614,0.084
5.616,0.090
5.618,0.097
5.620,0.104
5.622,0.112
5.624,0.118
5.626,0.123
5.628,0.125
5.630,0.126
5.632,0.126
5.634,0.128
5.636,0.133
5.638,0.142
5.640,0.152
5.642,0.163
5.644,0.171
5.646,0.175
5.648,0.177
5.650,0.177
5.652,0.176
5.654,0.175
5.656,0.174
5.658,0.173
5.660,0.171
5.662,0.167
5.664,0.162
5.666,0.156
5.668,0.151
5.670,0.146
5.672,0.140
5.674,0.134
5.676,0.127
5.678,0.119
5.680,0.111
5.682,0.102
5.684,0.094
5.686,0.087
5.688,0.081
5.690,0.075
5.692,0.068
5.694,0.060
5.696,0.050
5.698,0.038
5.700,0.026
5.702,0.014
5.704,0.005
5.706,-0.002
5.708,-0.007
5.710,-0.011
5.712,-0.014
5.714,-0.018
5.716,-0.022
5.718,-0.026
5.720,-0.029
5.722,-0.032
5.724,-0.035
5.726,-0.039
5.728,-0.042
5.730,-0.045
5.732,-0.047
5.734,-0.048
5.736,-0.048
5.738,-0.049
5.740,-0.050
5.742,-0.051
5.744,-0.052
5.746,-0.052
5.748,-0.049
5.750,-0.046
5.752,-0.043
5.754,-0.041
5.756,-0.042
5.758,-0.045
5.760,-0.048
5.762,-0.051
5.764,-0.052
5.766,-0.053
5.768,-0.052
5.770,-0.052
5.772,-0.052
5.774,-0.052
5.776,-0.051
5.778,-0.050
5.780,-0.048
5.782,-0.045
5.784,-0.043
5.786,-0.040
5.788,-0.039
5.790,-0.040
5.792,-0.041
5.794,-0.041
5.796,-0.041
5.798,-0.039
5.800,-0.036
5.802,-0.034
5.804,-0.033
5.806,-0.034
5.808,-0.036
5.810,-0.040
5.812,-0.043
5.814,-0.045
5.816,-0.045
5.818,-0.043
5.820,-0.040
5.822,-0.036
5.824,-0.032
5.826,-0.030
5.828,-0.029
5.830,-0.029
5.832,-0.029
5.834,-0.030
5.836,-0.030
5.838,-0.030
5.840,-0.029
5.842,-0.027
5.844,-0.026
5.846,-0.025
5.848,-0.025
5.850,-0.026
5.852,-0.028
5.854,-0.030
5.856,-0.033
5.858,-0.035
5.860,-0.037
5.862,-0.038
5.864,-0.037
5.866,-0.037
5.868,-0.036
5.870,-0.035
5.872,-0.035
5.874,-0.035
5.876,-0.035
5.878,-0.035
5.880,-0.036
5.882,-0.037
5.884,-0.038
5.886,-0.039
5.888,-0.037
5.890,-0.032
5.892,-0.025
5.894,-0.016
5.896,-0.007
5.898,-0.000
5.900,0.002
5.902,0.002
5.904,-0.000
5.906,-0.002
5.908,-0.001
5.910,0.003
5.912,0.010
5.914,0.016
5.916,0.020
5.918,0.021
5.920,0.018
5.922,0.013
5.924,0.007
5.926,0.001
5.928,-0.005
5.930,-0.009
5.932,-0.012
5.934,-0.011
5.936,-0.006
5.938,0.003
5.940,0.016
5.942,0.032
5.944,0.047
5.946,0.059
5.948,0.065
5.950,0.064
5.952,0.057
5.954,0.044
5.956,0.028
5.958,0.012
5.960,-0.002
5.962,-0.012
5.964,-0.020
5.966,-0.025
5.968,-0.027
5.970,-0.029
5.972,-0.031
5.974,-0.031
5.976,-0.032
5.978,-0.031
5.980,-0.030
5.982,-0.029
5.984,-0.030
5.986,-0.033
5.988,-0.037
5.990,-0.043
5.992,-0.049
5.994,-0.053
5.996,-0.054
5.998,-0.051
6.000,-0.045
6.002,-0.038
6.004,-0.030
6.006,-0.025
6.008,-0.023
6.010,-0.026
6.012,-0.033
6.014,-0.043
6.016,-0.051
6.018,-0.058
6.020,-0.060
6.022,-0.057
6.024,-0.049
6.026,-0.036
6.028,-0.019
6.030,0.001
6.032,0.024
6.034,0.045
6.036,0.062
6.038,0.073
6.040,0.077
6.042,0.079
6.044,0.083
6.046,0.097
6.048,0.123
6.050,0.161
6.052,0.205
6.054,0.245
6.056,0.271
6.058,0.277
6.060,0.258
6.062,0.220
6.064,0.169
6.066,0.111
6.068,0.054
6.070,0.001
6.072,-0.043
6.074,-0.078
6.076,-0.100
6.078,-0.107
6.080,-0.101
6.082,-0.084
6.084,-0.063
6.086,-0.044
6.088,-0.032
6.090,-0.029
6.092,-0.033
6.094,-0.040
6.096,-0.045
6.098,-0.046
6.100,-0.043
6.102,-0.036
6.104,-0.029
6.106,-0.024
6.108,-0.022
6.110,-0.024
6.112,-0.028
6.114,-0.033
6.116,-0.037
6.118,-0.039
6.120,-0.039
6.122,-0.036
6.124,-0.033
6.126,-0.029
6.128,-0.025
6.130,-0.022
6.132,-0.019
6.134,-0.018
6.136,-0.017
6.138,-0.017
6.140,-0.017
6.142,-0.017
6.144,-0.016
6.146,-0.015
6.148,-0.015
6.150,-0.015
6.152,-0.015
6.154,-0.017
6.156,-0.019
6.158,-0.020
6.160,-0.020
6.162,-0.019
6.164,-0.016
6.166,-0.014
6.168,-0.011
6.170,-0.009
6.172,-0.007
6.174,-0.005
6.176,-0.003
6.178,-0.001
6.180,0.001
6.182,0.001
6.184,-0.000
6.186,-0.003
6.188,-0.004
6.190,-0.005
6.192,-0.004
6.194,-0.001
6.196,0.003
6.198,0.005
6.200,0.005
6.202,0.004
6.204,0.002
6.206,-0.000
6.208,0.000
6.210,0.003
6.212,0.009
6.214,0.017
6.216,0.024
6.218,0.030
6.220,0.033
6.222,0.033
6.224,0.032
6.226,0.031
6.228,0.032
6.230,0.035
6.232,0.041
6.234,0.047
6.236,0.055
6.238,0.062
6.240,0.070
6.242,0.077
6.244,0.084
6.246,0.088
6.248,0.090
6.250,0.089
6.252,0.087
6.254,0.086
6.256,0.085
6.258,0.088
6.260,0.094
6.262,0.103
6.264,0.114
6.266,0.125
6.268,0.135
6.270,0.144
6.272,0.151
6.274,0.156
6.276,0.158
6.278,0.159
6.280,0.159
6.282,0.160
6.284,0.162
6.286,0.166
6.288,0.170
6.290,0.174
6.292,0.177
6.294,0.177
6.296,0.175
6.298,0.171
6.300,0.167
6.302,0.162
6.304,0.158
6.306,0.154
6.308,0.148
6.310,0.139
6.312,0.129
6.314,0.116
6.316,0.102
6.318,0.089
6.320,0.078
6.322,0.068
6.324,0.059
6.326,0.052
6.328,0.044
6.330,0.037
6.332,0.028
6.334,0.020
6.336,0.012
6.338,0.005
6.340,-0.001
6.342,-0.005
6.344,-0.009
6.346,-0.013
6.348,-0.019
6.350,-0.024
6.352,-0.029
6.354,-0.034
6.356,-0.038
6.358,-0.041
6.360,-0.045
6.362,-0.050
6.364,-0.054
6.366,-0.058
6.368,-0.060
6.370,-0.061
6.372,-0.060
6.374,-0.058
6.376,-0.056
6.378,-0.054
6.380,-0.053
6.382,-0.054
6.384,-0.055
6.386,-0.058
6.388,-0.061
6.390,-0.065
6.392,-0.069
6.394,-0.071
6.396,-0.073
6.398,-0.074
6.400,-0.075
6.402,-0.077
6.404,-0.078
6.406,-0.079
6.408,-0.079
6.410,-0.077
6.412,-0.075
6.414,-0.071
6.416,-0.069
6.418,-0.067
6.420,-0.069
6.422,-0.072
6.424,-0.077
6.426,-0.082
6.428,-0.085
6.430,-0.085
6.432,-0.081
6.434,-0.074
6.436,-0.066
6.438,-0.058
6.440,-0.053
6.442,-0.050
6.444,-0.048
6.446,-0.048
6.448,-0.049
